Case_ID;Event;Type;Order;Is_Chord;Timestamp
50;G4;eighth note;382;False;2020-02-01T00:01:25.285441
50;B4;eighth note;383;False;2020-02-01T00:01:25.499726
51;C4;eighth note;384;False;2020-02-01T00:01:25.714011
51;E4;eighth note;385;False;2020-02-01T00:01:25.928296
51;G4;eighth note;386;False;2020-02-01T00:01:26.142581
51;B4;eighth note;387;False;2020-02-01T00:01:26.356866
51;C4;eighth note;388;False;2020-02-01T00:01:26.571151
51;E4;eighth note;389;False;2020-02-01T00:01:26.785436
51;G4;eighth note;390;False;2020-02-01T00:01:26.999721
52;B4;eighth note;391;False;2020-02-01T00:01:27.214006
52;B3;eighth note;392;False;2020-02-01T00:01:27.428291
52;D4;eighth note;393;False;2020-02-01T00:01:27.642576
52;G4;eighth note;394;False;2020-02-01T00:01:27.856861
52;B4;eighth note;395;False;2020-02-01T00:01:28.071146
52;B3;eighth note;396;False;2020-02-01T00:01:28.285431
52;D4;eighth note;397;False;2020-02-01T00:01:28.499716
52;G4;eighth note;398;False;2020-02-01T00:01:28.714001
53;B4;eighth note;399;False;2020-02-01T00:01:28.928286
53;G3;eighth note;400;False;2020-02-01T00:01:29.142571
53;D4;eighth note;401;False;2020-02-01T00:01:29.356856
53;G4;eighth note;402;False;2020-02-01T00:01:29.571141
53;G3;eighth note;403;False;2020-02-01T00:01:29.785426
53;F#3;eighth note;404;False;2020-02-01T00:01:29.999711
53;D4;eighth note;405;False;2020-02-01T00:01:30.213996
53;G4;eighth note;406;False;2020-02-01T00:01:30.428281
54;D4;eighth note;407;False;2020-02-01T00:01:30.642566
54;F4;eighth note;408;False;2020-02-01T00:01:30.856851
54;A4;eighth note;409;False;2020-02-01T00:01:31.071136
54;C5;eighth note;410;False;2020-02-01T00:01:31.285421
54;E5;eighth note;411;False;2020-02-01T00:01:31.499706
54;F4;eighth note;412;False;2020-02-01T00:01:31.713991
54;A4;eighth note;413;False;2020-02-01T00:01:31.928276
54;C5;eighth note;414;False;2020-02-01T00:01:32.142561
55;E5;eighth note;415;False;2020-02-01T00:01:32.356846
55;F4;eighth note;416;False;2020-02-01T00:01:32.571131
55;A4;eighth note;417;False;2020-02-01T00:01:32.785416
55;C5;eighth note;418;False;2020-02-01T00:01:32.999701
55;G5;eighth note;419;False;2020-02-01T00:01:33.213986
55;F4;eighth note;420;False;2020-02-01T00:01:33.428271
55;A4;eighth note;421;False;2020-02-01T00:01:33.642556
55;F5;eighth note;422;False;2020-02-01T00:01:33.856841
56;G5;eighth note;423;False;2020-02-01T00:01:34.071126
56;F4;eighth note;424;False;2020-02-01T00:01:34.285411
56;A4;eighth note;425;False;2020-02-01T00:01:34.499696
56;B4;eighth note;426;False;2020-02-01T00:01:34.713981
56;F5;eighth note;427;False;2020-02-01T00:01:34.928266
56;F4;eighth note;428;False;2020-02-01T00:01:35.142551
56;A4;eighth note;429;False;2020-02-01T00:01:35.356836
